# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18077
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
KEGG_GLYCOLYSIS_GLUCONEOGENE...         SET      57     0.015414    0.0008642       0.1083      0.44341 KEGG_GLYCOLYSIS_GLUCONEOGENESIS
KEGG_CITRATE_CYCLE_TCA_CYCLE            SET      28     0.068511    0.0026943      0.13595      0.30716 KEGG_CITRATE_CYCLE_TCA_CYCLE
KEGG_PENTOSE_PHOSPHATE_PATHW...         SET      22    0.0050132   0.00017479      0.16979      0.48822 KEGG_PENTOSE_PHOSPHATE_PATHWAY
KEGG_PENTOSE_AND_GLUCURONATE...         SET      28     -0.12559   -0.0049391      0.19328      0.74208 KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
KEGG_FRUCTOSE_AND_MANNOSE_ME...         SET      30    -0.074119    -0.003017       0.1402      0.70147 KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
KEGG_GALACTOSE_METABOLISM               SET      24     -0.10809   -0.0039358      0.17184      0.73532 KEGG_GALACTOSE_METABOLISM
KEGG_ASCORBATE_AND_ALDARATE_...         SET      25      0.15775    0.0058625       0.2137      0.23022 KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
KEGG_FATTY_ACID_METABOLISM              SET      41    -0.062667   -0.0029811      0.11425      0.70832 KEGG_FATTY_ACID_METABOLISM
KEGG_STEROID_BIOSYNTHESIS               SET      15     0.066659    0.0019194      0.20542      0.37278 KEGG_STEROID_BIOSYNTHESIS
KEGG_PRIMARY_BILE_ACID_BIOSY...         SET      16      0.02242   0.00066674       0.1763       0.4494 KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
KEGG_STEROID_HORMONE_BIOSYNT...         SET      54     0.028016     0.001529      0.12524       0.4115 KEGG_STEROID_HORMONE_BIOSYNTHESIS
KEGG_OXIDATIVE_PHOSPHORYLATI...         SET     112     -0.11533   -0.0090501      0.06911      0.95241 KEGG_OXIDATIVE_PHOSPHORYLATION
KEGG_PURINE_METABOLISM                  SET     153    -0.099379   -0.0091042     0.062278      0.94472 KEGG_PURINE_METABOLISM
KEGG_PYRIMIDINE_METABOLISM              SET      94    -0.076714   -0.0055176     0.077029      0.84035 KEGG_PYRIMIDINE_METABOLISM
KEGG_ALANINE_ASPARTATE_AND_G...         SET      31     -0.11743   -0.0048589      0.13768      0.80314 KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
KEGG_GLYCINE_SERINE_AND_THRE...         SET      28     -0.18539   -0.0072907      0.13523      0.91479 KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
KEGG_CYSTEINE_AND_METHIONINE...         SET      33      0.22616    0.0096546      0.14117     0.054583 KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
KEGG_VALINE_LEUCINE_AND_ISOL...2        SET      42     0.030976    0.0014914      0.12049      0.39856 KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
KEGG_VALINE_LEUCINE_AND_ISOL...1        SET      10     0.017368    0.0004084      0.21643      0.46802 KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
KEGG_LYSINE_DEGRADATION                 SET      42    -0.012025  -0.00057898       0.1136      0.54215 KEGG_LYSINE_DEGRADATION
KEGG_ARGININE_AND_PROLINE_ME...         SET      48     0.072146    0.0037128      0.10607       0.2482 KEGG_ARGININE_AND_PROLINE_METABOLISM
KEGG_HISTIDINE_METABOLISM               SET      27     -0.14808   -0.0057188      0.15563      0.82931 KEGG_HISTIDINE_METABOLISM
KEGG_TYROSINE_METABOLISM                SET      40     0.096197    0.0045202      0.13468      0.23754 KEGG_TYROSINE_METABOLISM
KEGG_PHENYLALANINE_METABOLISM           SET      16      0.24766    0.0073649        0.209      0.11802 KEGG_PHENYLALANINE_METABOLISM
KEGG_TRYPTOPHAN_METABOLISM              SET      37     -0.28776    -0.013006      0.12454      0.98957 KEGG_TRYPTOPHAN_METABOLISM
KEGG_BETA_ALANINE_METABOLISM            SET      21     0.059085    0.0020127      0.18715      0.37611 KEGG_BETA_ALANINE_METABOLISM
KEGG_TAURINE_AND_HYPOTAURINE...         SET      10      0.13436    0.0031595      0.21486      0.26587 KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
KEGG_SELENOAMINO_ACID_METABO...         SET      26      0.15321    0.0058066       0.1564      0.16364 KEGG_SELENOAMINO_ACID_METABOLISM
KEGG_GLUTATHIONE_METABOLISM             SET      47     -0.10213   -0.0052012      0.12566      0.79182 KEGG_GLUTATHIONE_METABOLISM
KEGG_STARCH_AND_SUCROSE_META...         SET      51    -0.040128   -0.0021285      0.12628      0.62467 KEGG_STARCH_AND_SUCROSE_METABOLISM
KEGG_N_GLYCAN_BIOSYNTHESIS              SET      44      0.09071    0.0044699      0.11366      0.21243 KEGG_N_GLYCAN_BIOSYNTHESIS
KEGG_OTHER_GLYCAN_DEGRADATION           SET      15    -0.037028   -0.0010662      0.18673      0.57859 KEGG_OTHER_GLYCAN_DEGRADATION
KEGG_O_GLYCAN_BIOSYNTHESIS              SET      28    0.0061103    0.0002403      0.16955      0.48563 KEGG_O_GLYCAN_BIOSYNTHESIS
KEGG_AMINO_SUGAR_AND_NUCLEOT...         SET      41      0.10003    0.0047584      0.11856      0.19943 KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
KEGG_GLYCOSAMINOGLYCAN_DEGRA...         SET      20     0.037903    0.0012601      0.19109      0.42139 KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
KEGG_GLYCOSAMINOGLYCAN_BIOSY...1        SET      21     -0.30085    -0.010249      0.17352      0.95852 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE
KEGG_GLYCOSAMINOGLYCAN_BIOSY...3        SET      15     -0.19521   -0.0056211      0.19749      0.83852 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE
KEGG_GLYCOSAMINOGLYCAN_BIOSY...2        SET      25      0.34541     0.012837      0.17104     0.021728 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE
KEGG_GLYCEROLIPID_METABOLISM            SET      46     0.085711    0.0043183       0.1205      0.23845 KEGG_GLYCEROLIPID_METABOLISM
KEGG_INOSITOL_PHOSPHATE_META...         SET      53     -0.14142   -0.0076464      0.10489      0.91121 KEGG_INOSITOL_PHOSPHATE_METABOLISM
KEGG_GLYCOSYLPHOSPHATIDYLINO...         SET      24     -0.12709   -0.0046278      0.13906      0.81961 KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS
KEGG_GLYCEROPHOSPHOLIPID_MET...         SET      74    0.0083328   0.00053206     0.089316      0.46283 KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
KEGG_ETHER_LIPID_METABOLISM             SET      33     -0.15939    -0.006804        0.142      0.86916 KEGG_ETHER_LIPID_METABOLISM
KEGG_ARACHIDONIC_ACID_METABO...         SET      58    -0.097678   -0.0055241      0.11012      0.81246 KEGG_ARACHIDONIC_ACID_METABOLISM
KEGG_LINOLEIC_ACID_METABOLISM           SET      29    -0.074048   -0.0029636      0.16643       0.6718 KEGG_LINOLEIC_ACID_METABOLISM
KEGG_ALPHA_LINOLENIC_ACID_ME...         SET      19     -0.13337   -0.0043217      0.17548      0.77637 KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
KEGG_SPHINGOLIPID_METABOLISM            SET      37      0.11922    0.0053883      0.12965      0.17891 KEGG_SPHINGOLIPID_METABOLISM
KEGG_GLYCOSPHINGOLIPID_BIOSY...3        SET      26      0.33948     0.012866      0.16217     0.018168 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
KEGG_GLYCOSPHINGOLIPID_BIOSY...2        SET      13    -0.037464   -0.0010043      0.21796      0.56824 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
KEGG_GLYCOSPHINGOLIPID_BIOSY...1        SET      15     -0.53756    -0.015479        0.213      0.99419 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
KEGG_PYRUVATE_METABOLISM                SET      39       0.1452    0.0067373      0.12776      0.12788 KEGG_PYRUVATE_METABOLISM
KEGG_GLYOXYLATE_AND_DICARBOX...         SET      16     0.062723    0.0018653      0.18818      0.36945 KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
KEGG_PROPANOATE_METABOLISM              SET      32    -0.075921   -0.0031916      0.15563      0.68716 KEGG_PROPANOATE_METABOLISM
KEGG_BUTANOATE_METABOLISM               SET      31     0.036884    0.0015261       0.1393      0.39559 KEGG_BUTANOATE_METABOLISM
KEGG_ONE_CARBON_POOL_BY_FOLA...         SET      17     -0.16383   -0.0050218      0.19021      0.80546 KEGG_ONE_CARBON_POOL_BY_FOLATE
KEGG_RIBOFLAVIN_METABOLISM              SET      15     -0.10902   -0.0031393      0.18136      0.72612 KEGG_RIBOFLAVIN_METABOLISM
KEGG_NICOTINATE_AND_NICOTINA...         SET      24      0.12935    0.0047101      0.15998       0.2094 KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
KEGG_PANTOTHENATE_AND_COA_BI...         SET      16      0.22291     0.006629      0.20451      0.13787 KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
KEGG_FOLATE_BIOSYNTHESIS                SET      11     0.029359   0.00072402      0.28265      0.45864 KEGG_FOLATE_BIOSYNTHESIS
KEGG_RETINOL_METABOLISM                 SET      62     -0.06268   -0.0036646       0.1243      0.69296 KEGG_RETINOL_METABOLISM
KEGG_PORPHYRIN_AND_CHLOROPHY...         SET      38     -0.17291   -0.0079195      0.14129      0.88948 KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
KEGG_TERPENOID_BACKBONE_BIOS...         SET      15    -0.075726   -0.0021805      0.16724      0.67466 KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS
KEGG_LIMONENE_AND_PINENE_DEG...         SET      10      0.27391    0.0064409      0.27247      0.15738 KEGG_LIMONENE_AND_PINENE_DEGRADATION
KEGG_NITROGEN_METABOLISM                SET      21     -0.14154   -0.0048215      0.17823      0.78643 KEGG_NITROGEN_METABOLISM
KEGG_SULFUR_METABOLISM                  SET      11       0.2596    0.0064021      0.24052      0.14022 KEGG_SULFUR_METABOLISM
KEGG_AMINOACYL_TRNA_BIOSYNTH...         SET      41     0.046717    0.0022224      0.11707      0.34493 KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
KEGG_METABOLISM_OF_XENOBIOTI...         SET      69     -0.21477    -0.013244      0.12328      0.95924 KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
KEGG_DRUG_METABOLISM_CYTOCHR...         SET      69     -0.25947       -0.016      0.12203      0.98325 KEGG_DRUG_METABOLISM_CYTOCHROME_P450
KEGG_DRUG_METABOLISM_OTHER_E...         SET      50    -0.080462    -0.004226      0.12944      0.73291 KEGG_DRUG_METABOLISM_OTHER_ENZYMES
KEGG_BIOSYNTHESIS_OF_UNSATUR...         SET      22      0.11434    0.0039864      0.17088      0.25171 KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
KEGG_ABC_TRANSPORTERS                   SET      42      0.13227    0.0063685      0.12955      0.15364 KEGG_ABC_TRANSPORTERS
KEGG_RIBOSOME                           SET      76     0.048405    0.0031321     0.085303      0.28521 KEGG_RIBOSOME
KEGG_RNA_DEGRADATION                    SET      56     -0.13917   -0.0077343      0.10084      0.91621 KEGG_RNA_DEGRADATION
KEGG_RNA_POLYMERASE                     SET      29     -0.17376   -0.0069542       0.1277      0.91318 KEGG_RNA_POLYMERASE
KEGG_BASAL_TRANSCRIPTION_FAC...         SET      32       0.1429    0.0060071      0.14118      0.15573 KEGG_BASAL_TRANSCRIPTION_FACTORS
KEGG_DNA_REPLICATION                    SET      33     -0.17824   -0.0076086      0.12235      0.92739 KEGG_DNA_REPLICATION
KEGG_SPLICEOSOME                        SET     121    -0.062026   -0.0050578     0.064837      0.83062 KEGG_SPLICEOSOME
KEGG_PROTEASOME                         SET      44     -0.14656   -0.0072219      0.13109       0.8682 KEGG_PROTEASOME
KEGG_PROTEIN_EXPORT                     SET      23     -0.15538   -0.0055391      0.15343      0.84441 KEGG_PROTEIN_EXPORT
KEGG_PPAR_SIGNALING_PATHWAY             SET      67    -0.087004   -0.0052871     0.090428        0.832 KEGG_PPAR_SIGNALING_PATHWAY
KEGG_BASE_EXCISION_REPAIR               SET      32     -0.11016   -0.0046311      0.13223       0.7976 KEGG_BASE_EXCISION_REPAIR
KEGG_NUCLEOTIDE_EXCISION_REP...         SET      41    -0.073662   -0.0035042      0.12448        0.723 KEGG_NUCLEOTIDE_EXCISION_REPAIR
KEGG_MISMATCH_REPAIR                    SET      22     -0.22251    -0.007758      0.16904      0.90596 KEGG_MISMATCH_REPAIR
KEGG_HOMOLOGOUS_RECOMBINATION           SET      27     -0.11829   -0.0045683      0.14585      0.79132 KEGG_HOMOLOGOUS_RECOMBINATION
KEGG_NON_HOMOLOGOUS_END_JOIN...         SET      13     0.072106     0.001933      0.22532      0.37448 KEGG_NON_HOMOLOGOUS_END_JOINING
KEGG_MAPK_SIGNALING_PATHWAY             SET     256    -0.021083   -0.0024912     0.050182       0.6628 KEGG_MAPK_SIGNALING_PATHWAY
KEGG_ERBB_SIGNALING_PATHWAY             SET      84   -0.0012974  -8.8238e-05     0.087582      0.50591 KEGG_ERBB_SIGNALING_PATHWAY
KEGG_CALCIUM_SIGNALING_PATHW...         SET     166     -0.12487    -0.011911     0.065009      0.97261 KEGG_CALCIUM_SIGNALING_PATHWAY
